M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
-744.474,1581.054,364.591,-666.838,1526.66,316.343,-665.133,1590.764,219.676,-834.289,1544.659,308.932,-822.881,1596.862,215.863,-757.313,1473.304,42.631,-772.087,1261.433,-52.004,-806.597,1359.618,178.527,-847.44,1199.47,179.313,-683.453,1339.52,182.111,-634.003,1387.635,24.006,-551.428,1196.797,47.078,-544.023,1088.703,57.171,-610.224,1088.059,14.07,-552.988,867.838,65.754,-619.128,868.502,118.967,-550.426,949.724,72.055,-596.953,782.388,122.484,-560.758,785.068,71.871,-933.47,1392.0,123.887,-873.988,1431.061,-30.615,-1013.417,1335.428,-72.147,-1059.843,1211.673,-101.946,-985.254,1196.44,-126.545,-1077.607,981.956,-118.9,-1069.108,975.985,-38.779,-1084.694,1081.576,-92.376,-1090.92,925.758,-49.966,-1088.278,904.658,-117.397,-729.406,1033.333,152.815,-872.758,1031.824,179.783,-706.989,1048.175,-30.085,-962.484,1049.351,89.006,-808.751,1055.306,-66.29,-895.857,1062.121,-72.666,-689.273,715.065,172.263,-655.57,535.072,127.348,-762.845,496.203,121.561,-609.303,415.119,52.426,-586.717,162.456,33.816,-609.96,122.98,-42.933,-566.658,49.821,146.15,-661.613,54.38,115.074,-609.497,49.227,172.869,-972.447,693.502,-8.988,-976.491,527.288,76.106,-886.271,514.109,117.485,-967.494,335.283,66.569,-949.873,142.057,-32.768,-869.023,117.078,-84.546,-992.914,37.828,87.511,-919.12,65.592,95.829,-949.826,38.512,140.556
-750.31,1592.169,363.48,-672.544,1538.059,315.192,-670.515,1602.766,218.907,-839.957,1556.134,307.327,-828.256,1608.908,214.584,-762.472,1486.449,41.211,-777.571,1275.016,-53.076,-811.409,1373.737,177.032,-852.185,1213.908,178.67,-688.363,1353.879,180.803,-639.181,1401.663,22.484,-556.568,1211.56,44.773,-549.387,1103.101,54.671,-615.549,1102.876,11.76,-560.489,882.301,64.8,-626.84,883.179,117.767,-557.078,964.072,70.579,-604.407,797.104,121.872,-568.237,799.671,71.042,-938.339,1405.76,122.646,-878.765,1444.117,-31.909,-1017.869,1349.279,-73.424,-1064.498,1225.596,-103.282,-989.84,1210.046,-127.464,-1083.193,995.642,-119.209,-1074.429,989.518,-39.13,-1089.845,1095.609,-93.025,-1096.036,939.057,-50.461,-1093.732,918.322,-118.006,-733.901,1047.924,151.825,-877.007,1046.234,180.043,-713.286,1061.836,-30.883,-967.495,1063.615,89.995,-814.933,1069.419,-66.015,-901.873,1076.243,-71.855,-693.568,728.119,169.235,-662.668,547.594,120.895,-768.755,509.05,119.375,-619.039,425.073,47.364,-595.907,171.643,35.966,-623.335,133.256,-39.757,-570.163,56.05,146.099,-666.937,61.698,121.086,-610.867,51.542,174.429,-979.364,707.626,-12.429,-983.727,539.964,69.771,-893.809,526.921,112.642,-975.007,347.498,65.137,-956.767,149.954,-28.507,-874.698,129.414,-80.123,-993.349,37.898,87.982,-921.797,69.562,99.433,-951.401,37.994,142.068
-756.114,1602.94,362.184,-678.267,1549.077,313.78,-675.975,1614.317,217.908,-845.636,1567.217,305.661,-833.694,1620.495,213.26,-767.895,1498.978,39.792,-783.062,1287.845,-54.063,-816.393,1387.055,175.65,-856.682,1227.431,177.968,-693.37,1367.552,179.592,-644.54,1415.129,20.946,-561.707,1225.657,42.628,-554.647,1116.9,52.292,-620.832,1116.998,9.553,-567.678,896.217,63.689,-634.395,897.237,116.207,-563.453,977.853,68.998,-611.579,811.279,121.003,-575.026,813.751,70.211,-943.316,1418.534,121.428,-883.85,1456.303,-33.163,-1022.629,1362.138,-74.667,-1069.465,1238.558,-104.583,-994.724,1222.734,-128.401,-1088.839,1008.388,-119.394,-1079.777,1002.126,-39.373,-1095.212,1108.662,-93.599,-1101.072,951.41,-50.827,-1099.031,931.012,-118.479,-738.215,1061.485,150.88,-880.999,1059.75,180.18,-719.194,1074.746,-31.558,-972.211,1077.007,90.864,-820.707,1082.725,-65.852,-907.563,1089.589,-71.249,-697.873,740.213,166.427,-670.428,559.703,115.026,-774.58,521.147,118.572,-628.697,434.824,42.877,-605.967,180.644,36.641,-636.736,142.471,-37.784,-576.801,64.733,146.016,-674.432,70.378,124.757,-616.305,58.544,175.511,-986.313,721.026,-15.694,-991.414,552.005,63.547,-901.563,538.926,108.955,-982.906,359.151,63.757,-964.044,157.537,-24.26,-880.998,141.31,-75.689,-993.607,38.035,88.703,-924.892,74.222,103.519,-953.117,37.689,143.336
-761.853,1613.316,360.754,-683.935,1559.636,312.247,-681.51,1625.361,216.66,-851.303,1577.863,303.962,-839.241,1631.577,211.817,-773.525,1510.769,38.318,-788.513,1299.806,-55.123,-821.397,1399.421,174.396,-860.901,1239.962,177.223,-698.378,1380.436,178.307,-649.949,1427.827,19.348,-566.787,1238.902,40.608,-559.842,1129.948,50.059,-626.017,1130.343,7.385,-574.444,909.388,62.521,-641.784,910.49,114.217,-569.618,990.869,67.315,-618.381,824.679,120.032,-581.22,827.089,69.527,-948.397,1430.241,120.218,-889.191,1467.526,-34.384,-1027.693,1373.952,-75.887,-1074.686,1250.46,-105.8,-999.922,1234.39,-129.33,-1094.505,1020.075,-119.506,-1085.203,1013.766,-39.536,-1100.722,1120.647,-94.084,-1106.034,962.747,-51.122,-1104.219,942.645,-118.843,-742.356,1073.812,149.915,-884.817,1072.249,180.18,-724.748,1086.711,-32.164,-976.69,1089.384,91.569,-826.194,1095.018,-65.792,-913.009,1101.935,-70.886,-702.097,751.39,163.828,-677.023,570.839,111.334,-780.205,532.752,119.948,-638.239,444.283,39.2,-616.821,189.667,36.071,-649.802,150.596,-36.988,-585.908,75.301,146.655,-683.893,81.137,127.29,-624.993,69.817,177.036,-993.144,733.509,-18.778,-999.388,563.286,57.641,-909.76,549.783,105.014,-990.929,370.128,62.299,-971.532,165.035,-20.367,-888.154,152.643,-71.268,-993.379,37.561,89.153,-928.851,79.675,107.198,-955.209,37.949,143.823
-767.529,1623.27,359.227,-689.61,1569.783,310.59,-687.133,1635.832,215.275,-856.984,1588.049,302.268,-844.874,1642.106,210.326,-779.365,1521.642,36.835,-794.021,1310.822,-56.193,-826.445,1410.844,173.203,-864.935,1251.367,176.457,-703.372,1392.46,176.963,-655.491,1439.626,17.693,-571.812,1251.228,38.758,-565.094,1142.096,48.002,-631.12,1142.83,5.201,-580.783,921.699,61.306,-648.881,922.809,111.976,-575.592,1002.993,65.544,-624.762,837.229,118.89,-586.965,839.592,68.82,-953.549,1440.922,119.125,-894.795,1477.823,-35.62,-1033.041,1384.692,-77.057,-1080.16,1261.228,-106.88,-1005.428,1244.989,-130.271,-1100.151,1030.706,-119.595,-1090.681,1024.435,-39.596,-1106.332,1131.472,-94.54,-1111.024,973.111,-51.272,-1109.232,953.208,-119.083,-746.446,1084.866,148.995,-888.595,1083.487,180.051,-730.062,1097.649,-32.747,-980.998,1100.692,92.046,-831.494,1106.266,-65.891,-918.322,1113.227,-70.712,-706.307,761.727,161.445,-681.77,580.824,109.454,-785.658,543.369,120.617,-647.406,453.327,36.215,-628.437,198.201,34.75,-663.017,158.283,-37.227,-597.15,85.133,146.47,-695.074,92.422,129.195,-635.395,81.182,178.263,-999.756,744.895,-21.6,-1007.21,573.507,52.444,-917.746,559.628,101.67,-998.852,380.339,60.758,-976.581,172.056,-16.556,-894.799,163.135,-67.945,-994.54,38.908,90.223,-934.286,85.643,110.07,-957.398,38.518,142.967
-773.242,1632.821,357.687,-695.238,1579.52,308.855,-692.878,1645.846,213.7,-862.63,1597.728,300.639,-850.606,1652.036,208.844,-785.394,1531.801,35.264,-799.589,1320.936,-57.306,-831.464,1421.245,172.085,-868.862,1261.657,175.728,-708.385,1403.558,175.496,-661.164,1450.576,15.867,-576.757,1262.736,36.993,-570.357,1153.457,46.221,-636.047,1154.439,3.125,-586.765,933.158,59.899,-655.486,934.248,109.61,-581.394,1014.283,63.785,-630.637,848.929,117.586,-592.186,851.289,68.024,-958.824,1450.544,118.112,-900.7,1487.314,-36.75,-1038.686,1394.364,-78.084,-1085.89,1270.912,-107.813,-1011.143,1254.568,-131.153,-1105.743,1040.259,-119.592,-1096.162,1034.076,-39.624,-1112.058,1141.168,-94.974,-1115.982,982.44,-51.33,-1114.178,962.656,-119.152,-750.65,1094.723,148.098,-892.496,1093.466,179.83,-735.304,1107.613,-33.421,-985.344,1110.838,92.292,-836.807,1116.433,-66.213,-923.647,1123.419,-70.666,-710.609,771.425,159.616,-686.491,589.938,107.971,-791.378,553.407,121.988,-656.264,461.999,33.869,-640.747,206.128,33.06,-676.987,165.758,-38.055,-609.752,93.981,145.688,-707.561,102.754,129.846,-647.444,91.247,178.352,-1006.023,755.099,-24.023,-1014.629,582.773,48.498,-925.238,568.681,99.281,-1006.557,389.859,59.297,-983.759,180.028,-15.303,-901.174,172.668,-66.403,-999.222,45.546,91.931,-939.767,92.768,112.589,-959.959,42.766,143.19
-778.929,1641.984,356.072,-700.964,1588.871,307.094,-698.758,1655.412,212.064,-868.348,1606.875,299.034,-856.507,1661.405,207.361,-791.61,1541.129,33.69,-805.218,1330.093,-58.425,-836.572,1430.357,170.201,-872.9,1270.812,174.936,-713.42,1413.774,173.904,-666.934,1460.696,13.93,-581.662,1273.379,35.313,-575.487,1163.997,44.573,-640.811,1165.187,1.003,-592.339,943.806,58.193,-661.563,944.817,107.2,-586.907,1024.771,62.018,-635.966,859.799,116.126,-597.102,862.099,66.94,-964.211,1459.192,117.235,-906.824,1496.011,-37.85,-1044.596,1402.999,-78.954,-1091.852,1279.486,-108.528,-1017.142,1263.192,-131.925,-1111.319,1048.671,-119.612,-1101.689,1042.655,-39.606,-1117.859,1149.678,-95.35,-1120.99,990.767,-51.311,-1119.084,970.995,-119.052,-755.008,1103.391,147.089,-896.665,1102.232,179.348,-740.536,1116.534,-34.3,-989.806,1119.788,92.278,-842.149,1125.512,-66.73,-928.993,1132.547,-70.761,-714.98,780.41,158.435,-691.712,598.537,107.047,-797.522,562.689,123.635,-665.028,470.112,32.178,-653.596,213.594,31.142,-691.31,173.185,-39.367,-623.129,101.965,144.255,-720.905,111.982,129.391,-660.508,100.059,177.412,-1011.963,764.151,-25.999,-1021.448,591.479,46.036,-932.179,577.267,97.739,-1013.785,398.871,57.901,-991.177,188.514,-15.101,-908.598,180.491,-66.167,-1006.917,55.784,94.03,-946.154,102.355,113.452,-966.651,52.798,144.877
-784.709,1650.741,354.513,-706.681,1597.85,305.364,-704.708,1664.506,210.405,-874.064,1615.529,297.489,-862.468,1670.203,205.895,-797.942,1549.679,32.134,-810.987,1338.327,-59.594,-841.719,1438.832,168.976,-877.07,1278.979,174.09,-718.483,1423.093,172.18,-672.897,1469.974,11.911,-586.518,1283.214,33.653,-580.551,1173.734,43.066,-645.353,1175.016,-1.044,-597.55,953.545,56.318,-667.032,954.575,104.901,-592.167,1034.443,60.209,-640.83,869.797,114.669,-601.718,872.065,65.64,-969.665,1466.98,116.453,-913.204,1503.946,-38.826,-1050.754,1410.629,-79.545,-1098.047,1287.06,-109.038,-1023.317,1270.865,-132.521,-1116.775,1056.039,-119.575,-1107.241,1050.308,-39.516,-1123.685,1157.149,-95.632,-1126.078,998.172,-51.179,-1123.971,978.239,-118.881,-759.61,1111.104,146.022,-901.016,1109.951,178.681,-745.79,1124.397,-35.307,-994.446,1127.724,91.96,-847.519,1133.531,-67.355,-934.355,1140.534,-71.067,-719.379,788.628,157.832,-697.572,606.359,106.481,-804.003,571.304,124.774,-673.762,477.527,31.068,-666.695,220.522,29.114,-705.727,180.313,-41.026,-637.088,109.176,142.458,-734.778,120.66,128.41,-674.153,108.124,176.027,-1017.669,772.233,-27.488,-1027.643,599.943,44.854,-938.551,585.489,96.963,-1020.584,407.631,56.724,-999.132,197.202,-15.649,-916.927,187.116,-66.815,-1017.351,66.482,95.357,-955.678,112.229,113.698,-977.172,63.744,146.087
-790.49,1659.084,352.924,-712.453,1606.355,303.576,-710.77,1673.102,208.7,-879.851,1623.721,296.041,-868.546,1678.433,204.454,-804.462,1557.429,30.661,-816.836,1345.714,-60.683,-846.856,1446.387,167.676,-881.348,1286.234,173.291,-723.607,1431.596,170.4,-678.966,1478.388,9.852,-591.302,1292.207,31.963,-585.414,1182.665,41.552,-649.732,1183.94,-3.064,-602.416,962.449,54.354,-672.05,963.594,102.777,-597.096,1043.301,58.341,-645.377,879.057,113.152,-606.22,881.095,64.14,-975.21,1473.949,115.759,-919.819,1511.096,-39.701,-1057.256,1417.395,-79.941,-1104.377,1293.702,-109.183,-1029.645,1277.62,-132.882,-1122.158,1062.404,-119.502,-1112.729,1056.996,-39.392,-1129.567,1163.636,-95.807,-1131.192,1004.72,-50.949,-1128.771,984.529,-118.551,-764.247,1118.037,144.839,-905.485,1116.781,177.785,-751.102,1131.25,-36.515,-999.159,1134.774,91.42,-852.905,1140.557,-68.174,-939.769,1147.568,-71.562,-723.898,795.948,157.682,-703.925,613.19,106.23,-810.735,579.247,125.437,-682.356,484.244,30.284,-679.914,226.941,26.964,-720.026,186.792,-42.865,-651.613,115.808,140.562,-749.064,129.028,127.133,-688.436,115.915,174.563,-1023.241,779.61,-28.412,-1033.448,608.077,44.58,-944.436,593.328,96.592,-1027.276,416.056,55.84,-1007.373,205.72,-16.79,-925.509,193.387,-67.841,-1029.168,76.782,95.427,-966.565,121.347,113.921,-989.107,73.21,146.167
-796.38,1666.977,351.296,-718.327,1614.413,301.832,-716.915,1681.102,206.963,-885.764,1631.352,294.644,-874.677,1686.049,202.981,-811.018,1564.497,29.19,-822.757,1352.447,-61.76,-852.109,1453.107,166.408,-885.797,1292.651,172.192,-728.772,1439.268,168.581,-685.212,1486.09,7.788,-596.052,1300.465,30.208,-590.065,1190.831,39.99,-654.0,1192.067,-5.114,-606.938,970.557,52.388,-676.662,971.882,100.681,-601.705,1051.422,56.54,-649.713,887.521,111.634,-610.605,889.283,62.58,-980.793,1480.172,115.141,-926.613,1517.589,-40.563,-1064.021,1423.308,-80.025,-1110.832,1299.416,-109.052,-1036.144,1283.573,-133.034,-1127.495,1067.866,-119.347,-1118.147,1062.75,-39.218,-1135.502,1169.188,-95.777,-1136.348,1010.383,-50.557,-1133.612,989.898,-118.098,-769.013,1124.235,143.475,-910.082,1122.912,176.716,-756.311,1137.327,-37.905,-1003.962,1141.001,90.641,-858.21,1146.77,-69.168,-945.082,1153.779,-72.312,-728.677,802.402,157.77,-710.638,619.284,106.147,-817.76,586.543,125.675,-690.857,490.394,29.637,-693.01,232.898,24.729,-733.827,192.73,-44.878,-666.48,122.559,139.202,-763.705,137.079,125.674,-703.271,123.554,173.243,-1028.771,786.483,-28.866,-1039.007,615.741,44.857,-950.058,600.638,96.317,-1034.123,423.915,55.147,-1015.828,213.909,-18.45,-934.013,199.523,-69.143,-1041.788,86.622,94.379,-977.831,129.287,112.915,-1001.873,81.879,145.135
-802.311,1674.356,349.657,-724.174,1621.96,300.135,-723.127,1688.531,205.173,-891.729,1638.413,293.225,-880.892,1693.006,201.501,-817.647,1570.935,27.756,-828.676,1358.527,-62.853,-857.4,1459.022,165.197,-890.363,1298.258,171.059,-733.973,1446.039,166.841,-691.521,1493.042,5.78,-600.758,1307.965,28.399,-594.522,1198.327,38.341,-658.198,1199.452,-7.157,-611.229,977.894,50.544,-680.98,979.38,98.765,-606.016,1058.83,54.722,-654.071,895.17,110.138,-614.939,896.633,61.071,-986.349,1485.693,114.59,-933.459,1523.348,-41.355,-1071.027,1428.361,-79.886,-1117.396,1304.217,-108.586,-1042.729,1288.76,-133.002,-1132.859,1072.437,-119.04,-1123.509,1067.567,-38.946,-1141.418,1173.815,-95.524,-1141.439,1015.155,-50.073,-1138.548,994.357,-117.539,-773.673,1129.801,141.997,-914.673,1128.42,175.473,-761.427,1142.703,-39.445,-1008.796,1146.504,89.679,-863.402,1152.229,-70.279,-950.239,1159.296,-73.32,-733.841,808.073,157.828,-717.626,624.748,106.074,-825.1,593.117,125.706,-699.439,495.96,28.959,-705.584,238.388,22.722,-746.715,198.114,-46.92,-681.438,128.806,138.231,-778.272,144.65,124.055,-718.474,130.794,172.076,-1034.399,792.87,-28.888,-1044.444,622.856,45.438,-955.797,607.246,96.02,-1041.207,431.0,54.497,-1024.296,221.497,-20.48,-942.673,205.16,-70.828,-1054.645,95.954,92.652,-989.414,136.598,111.427,-1015.062,89.964,143.603
-808.328,1681.213,347.942,-730.11,1628.951,298.469,-729.428,1695.266,203.314,-897.742,1644.87,291.804,-887.224,1699.265,199.895,-824.185,1576.692,26.295,-834.565,1363.937,-63.978,-862.727,1464.206,164.077,-895.07,1303.194,169.825,-739.273,1452.021,165.115,-697.953,1499.23,3.856,-605.483,1314.738,26.493,-598.865,1205.07,36.503,-662.345,1206.034,-9.214,-615.264,984.471,48.844,-685.1,986.252,96.953,-610.078,1065.534,52.95,-658.528,902.023,108.61,-619.272,903.153,59.646,-991.933,1490.519,114.031,-940.394,1528.429,-42.118,-1078.145,1432.586,-79.603,-1123.945,1308.124,-107.788,-1049.419,1293.109,-132.783,-1138.303,1076.197,-118.604,-1128.748,1071.511,-38.533,-1147.32,1177.577,-95.035,-1146.545,1019.05,-49.48,-1143.586,998.025,-116.839,-778.338,1134.835,140.384,-919.242,1133.388,174.114,-766.387,1147.413,-41.058,-1013.619,1151.362,88.574,-868.43,1156.978,-71.531,-955.217,1164.111,-74.463,-739.317,813.085,157.84,-725.009,629.609,105.947,-832.848,598.996,125.662,-708.308,500.965,28.318,-717.62,243.39,20.956,-758.337,202.989,-48.925,-696.54,134.491,137.391,-792.573,151.61,122.167,-733.545,137.549,171.012,-1040.142,798.788,-28.609,-1050.124,629.354,46.126,-961.907,613.154,95.689,-1048.526,437.312,53.647,-1032.889,228.493,-22.756,-951.47,210.104,-72.776,-1067.437,104.959,90.774,-1000.979,143.602,109.706,-1028.151,97.969,142.045
-814.378,1687.535,346.209,-736.109,1635.349,296.742,-735.834,1701.329,201.361,-903.817,1650.705,290.346,-893.628,1704.814,198.238,-830.812,1581.718,24.959,-840.409,1368.749,-65.169,-868.112,1468.76,163.01,-899.812,1307.548,168.573,-744.563,1457.224,163.468,-704.385,1504.69,2.056,-610.252,1320.836,24.427,-603.043,1211.152,34.526,-666.494,1211.853,-11.276,-619.207,990.348,47.283,-689.049,992.471,95.355,-613.948,1071.568,51.195,-663.059,908.147,107.136,-623.614,908.931,58.267,-997.511,1494.701,113.513,-947.321,1532.791,-42.875,-1085.38,1435.996,-79.116,-1130.478,1311.207,-106.727,-1056.105,1296.611,-132.464,-1143.844,1079.156,-118.012,-1133.92,1074.612,-37.956,-1153.222,1180.532,-94.222,-1151.609,1022.105,-48.766,-1148.798,1000.917,-116.058,-782.897,1139.449,138.61,-923.699,1137.906,172.763,-771.111,1151.499,-42.783,-1018.367,1155.702,87.454,-873.248,1161.065,-72.824,-959.971,1168.297,-75.76,-745.243,817.423,157.546,-732.722,633.83,105.81,-840.966,604.247,125.559,-717.473,505.435,27.701,-729.326,247.946,19.333,-769.194,207.374,-50.953,-710.638,140.424,137.123,-806.561,157.818,120.006,-748.521,143.846,169.97,-1046.026,804.161,-28.112,-1056.229,635.126,46.711,-968.443,618.398,95.448,-1056.035,442.914,52.613,-1041.588,234.771,-25.19,-960.404,214.275,-74.889,-1080.043,113.719,89.124,-1012.424,150.373,107.97,-1041.045,105.913,140.675
-820.506,1693.307,344.376,-742.144,1641.197,295.023,-742.313,1706.718,199.357,-909.931,1655.904,288.912,-900.142,1709.638,196.51,-837.472,1586.05,23.722,-846.192,1372.948,-66.391,-873.537,1472.735,162.011,-904.657,1311.363,167.202,-749.945,1461.681,161.842,-710.847,1509.517,0.349,-615.093,1326.33,22.231,-607.131,1216.626,32.437,-670.631,1216.949,-13.333,-623.063,995.557,45.914,-692.897,998.067,93.897,-617.726,1077.005,49.474,-667.604,913.571,105.655,-628.003,914.089,57.004,-1003.095,1498.211,112.986,-954.191,1536.493,-43.59,-1092.57,1438.525,-78.505,-1136.87,1313.434,-105.413,-1062.876,1299.27,-131.937,-1149.547,1081.344,-117.235,-1139.056,1076.874,-37.269,-1159.092,1182.694,-93.185,-1156.638,1024.333,-47.937,-1154.171,1003.042,-115.17,-787.408,1143.654,136.81,-928.124,1142.006,171.347,-775.707,1154.998,-44.493,-1023.054,1159.531,86.285,-877.857,1164.572,-74.175,-964.561,1171.899,-77.07,-751.141,821.29,157.521,-740.791,637.563,105.736,-849.19,608.872,125.349,-726.917,509.392,27.154,-740.793,251.992,17.65,-779.885,211.149,-52.983,-724.444,146.032,136.851,-820.092,163.485,117.802,-763.008,149.744,168.874,-1052.114,809.005,-27.51,-1063.035,640.141,47.114,-975.196,622.947,95.328,-1063.67,447.859,51.431,-1050.418,240.326,-27.644,-969.662,217.621,-77.057,-1092.512,122.05,87.696,-1023.765,156.817,106.282,-1053.685,113.653,139.497
-826.671,1698.497,342.516,-748.269,1646.389,293.313,-748.856,1711.388,197.286,-916.11,1660.456,287.431,-906.701,1713.715,194.746,-844.133,1589.683,22.605,-851.852,1376.529,-67.644,-879.037,1476.145,161.007,-909.528,1314.653,165.883,-755.426,1465.451,160.236,-717.249,1513.703,-1.229,-619.997,1331.248,19.988,-611.166,1221.454,30.25,-674.695,1221.383,-15.303,-626.881,1000.119,44.625,-696.693,1003.031,92.589,-621.425,1081.758,47.789,-672.278,918.26,104.185,-632.448,918.563,55.734,-1008.766,1501.085,112.51,-960.933,1539.578,-44.332,-1099.583,1440.31,-77.769,-1143.253,1314.921,-103.908,-1069.529,1301.108,-131.271,-1155.383,1082.827,-116.243,-1144.178,1078.306,-36.4,-1165.005,1184.157,-91.851,-1161.712,1025.741,-46.943,-1159.715,1004.483,-114.231,-791.86,1147.355,135.052,-932.466,1145.676,169.993,-780.166,1157.951,-46.158,-1027.68,1162.894,85.167,-882.365,1167.523,-75.478,-968.986,1175.019,-78.315,-757.232,824.493,157.405,-749.082,640.721,105.727,-857.402,612.964,124.974,-736.268,512.861,26.686,-752.028,255.522,15.779,-790.647,214.319,-55.034,-737.746,150.815,136.09,-833.013,168.743,115.817,-776.42,155.323,167.816,-1058.366,813.25,-26.917,-1070.245,644.437,47.519,-982.17,626.726,95.375,-1071.455,452.126,50.253,-1059.52,245.259,-29.984,-979.277,220.167,-79.176,-1104.935,130.002,86.592,-1035.069,162.783,104.76,-1066.16,121.009,138.589
-832.987,1703.058,340.609,-754.462,1650.929,291.573,-755.531,1715.331,195.145,-922.354,1664.352,285.956,-913.364,1717.07,192.922,-850.712,1592.623,21.5,-857.412,1379.497,-68.908,-884.534,1478.929,160.025,-914.379,1317.362,164.619,-760.94,1468.552,158.635,-723.53,1517.255,-2.718,-624.887,1335.509,17.744,-615.139,1225.584,28.026,-678.735,1225.19,-17.26,-630.723,1003.979,43.436,-700.482,1007.337,91.434,-625.043,1085.845,46.133,-676.869,922.282,102.763,-636.873,922.398,54.484,-1014.445,1503.297,112.03,-967.547,1542.01,-45.091,-1106.369,1441.323,-76.93,-1149.668,1315.69,-102.281,-1076.172,1302.117,-130.468,-1161.383,1083.636,-115.074,-1149.337,1078.973,-35.345,-1170.949,1184.924,-90.285,-1166.765,1026.399,-45.864,-1165.427,1005.231,-113.168,-796.246,1150.542,133.325,-936.695,1148.86,168.678,-784.546,1160.393,-47.826,-1032.234,1165.769,84.137,-886.807,1170.068,-76.772,-973.394,1177.664,-79.513,-763.703,826.983,156.872,-757.507,643.269,105.707,-865.64,616.486,124.573,-745.51,515.778,26.296,-763.027,258.452,13.742,-801.48,216.925,-57.117,-750.346,154.844,134.986,-845.357,173.525,113.997,-789.157,160.023,166.496,-1064.714,816.867,-26.4,-1077.68,648.006,47.878,-989.194,629.674,95.484,-1079.327,455.705,49.212,-1068.975,249.577,-32.223,-989.141,222.035,-81.301,-1117.186,137.513,85.817,-1046.234,168.214,103.409,-1078.373,127.808,138.002
-839.378,1706.963,338.669,-760.744,1654.821,289.822,-762.272,1718.578,192.98,-928.676,1667.537,284.463,-920.066,1719.662,191.055,-857.193,1594.92,20.419,-862.888,1381.852,-70.175,-890.05,1481.125,159.005,-919.172,1319.49,163.321,-766.444,1471.018,157.105,-729.696,1520.194,-4.19,-629.808,1339.163,15.564,-619.026,1229.089,25.815,-682.726,1228.366,-19.195,-634.583,1007.24,42.238,-704.466,1011.185,90.637,-628.699,1089.268,44.504,-681.413,925.647,101.362,-641.378,925.548,53.177,-1020.198,1504.726,111.703,-974.099,1543.79,-45.847,-1112.969,1441.579,-76.108,-1155.944,1315.713,-100.523,-1082.739,1302.372,-129.555,-1167.482,1083.75,-113.786,-1154.547,1078.831,-34.2,-1176.868,1184.96,-88.565,-1171.8,1026.282,-44.706,-1171.295,1005.308,-112.061,-800.6,1153.089,131.641,-940.853,1151.447,167.452,-788.999,1162.269,-49.398,-1036.722,1168.089,83.186,-891.273,1172.128,-78.075,-977.828,1179.812,-80.638,-770.171,828.944,156.513,-765.999,645.257,105.724,-873.862,619.402,124.184,-754.54,518.098,25.84,-773.855,260.775,11.636,-812.331,219.014,-59.203,-762.524,157.907,133.587,-857.191,177.509,112.227,-801.246,163.865,165.025,-1071.072,819.746,-26.06,-1085.075,650.838,48.165,-996.254,631.907,95.426,-1087.276,458.577,48.3,-1080.094,253.61,-35.018,-999.3,223.285,-83.251,-1129.349,144.392,85.25,-1057.344,173.035,102.247,-1090.61,134.013,137.365
